date, rank, team_id, team_name, points, points_prev, rank_prev
'2012-04-11 00:00:00',1,'ESP','Spain',1442.34,1561,0
'2012-04-11 00:00:00',2,'GER','Germany',1344.62,1332,1
'2012-04-11 00:00:00',3,'URU','Uruguay',1308.8,1289,1
'2012-04-11 00:00:00',4,'NED','Netherlands',1206.89,1379,-2
'2012-04-11 00:00:00',5,'POR','Portugal',1189.89,1106,2
'2012-04-11 00:00:00',6,'BRA','Brazil',1165.19,1157,-1
'2012-04-11 00:00:00',7,'ENG','England',1131.9,1121,-1
'2012-04-11 00:00:00',8,'CRO','Croatia',1114.34,1049,2
'2012-04-11 00:00:00',9,'DEN','Denmark',1068.61,1025,2
'2012-04-11 00:00:00',10,'ARG','Argentina',1066.28,1102,-2
'2012-04-11 00:00:00',11,'RUS','Russia',1048.82,1003,1
'2012-04-11 00:00:00',12,'ITA','Italy',1040.7,1062,-3
'2012-04-11 00:00:00',13,'CHI','Chile',967.13,950,1
'2012-04-11 00:00:00',14,'GRE','Greece',961.27,953,-1
'2012-04-11 00:00:00',15,'CIV','Côte d'Ivoire',950.97,944,0
'2012-04-11 00:00:00',16,'FRA','France',938.33,938,0
'2012-04-11 00:00:00',17,'SWE','Sweden',931.43,926,0
'2012-04-11 00:00:00',18,'SUI','Switzerland',890.87,891,0
'2012-04-11 00:00:00',18,'IRL','Republic of Ireland',890.78,872,1
'2012-04-11 00:00:00',20,'MEX','Mexico',867.86,849,2
'2012-04-11 00:00:00',21,'AUS','Australia',862.39,868,-1
'2012-04-11 00:00:00',22,'GHA','Ghana',815.92,820,1
'2012-04-11 00:00:00',23,'COL','Colombia',814.81,748,8
'2012-04-11 00:00:00',24,'NOR','Norway',805.41,797,0
'2012-04-11 00:00:00',25,'PAR','Paraguay',803.37,791,0
'2012-04-11 00:00:00',26,'CZE','Czech Republic',798.44,762,3
'2012-04-11 00:00:00',27,'BIH','Bosnia and Herzegovina',792.49,850,-6
'2012-04-11 00:00:00',28,'SVN','Slovenia',780.85,765,0
'2012-04-11 00:00:00',29,'USA','USA',778.69,772,-2
'2012-04-11 00:00:00',30,'JPN','Japan',753.37,740,3
'2012-04-11 00:00:00',31,'KOR','Korea Republic',745.87,751,-1
'2012-04-11 00:00:00',32,'SRB','Serbia',725.17,779,-6
'2012-04-11 00:00:00',33,'TUR','Turkey',720.44,747,-1
'2012-04-11 00:00:00',34,'PER','Peru',718.86,720,0
'2012-04-11 00:00:00',35,'SVK','Slovakia',716.13,710,0
'2012-04-11 00:00:00',36,'HUN','Hungary',691.92,658,1
'2012-04-11 00:00:00',37,'ECU','Ecuador',673.15,648,2
'2012-04-11 00:00:00',38,'ALG','Algeria',666.59,710,-3
'2012-04-11 00:00:00',39,'MLI','Mali',655.87,629,3
'2012-04-11 00:00:00',40,'ZAM','Zambia',639.63,630,1
'2012-04-11 00:00:00',41,'WAL','Wales',635.49,580,7
'2012-04-11 00:00:00',42,'GAB','Gabon',620.8,617,1
'2012-04-11 00:00:00',43,'VEN','Venezuela',616.92,593,3
'2012-04-11 00:00:00',44,'BEL','Belgium',603.79,642,-4
'2012-04-11 00:00:00',45,'ROU','Romania',603.34,573,8
'2012-04-11 00:00:00',46,'LBY','Libya',602.24,566,9
'2012-04-11 00:00:00',47,'ARM','Armenia',597.51,601,-3
'2012-04-11 00:00:00',48,'SCO','Scotland',595.92,574,3
'2012-04-11 00:00:00',49,'SLV','El Salvador',589.42,554,9
'2012-04-11 00:00:00',49,'UKR','Ukraine',589.1,578,0
'2012-04-11 00:00:00',51,'IRN','IR Iran',578.45,574,0
'2012-04-11 00:00:00',52,'PAN','Panama',575.09,576,-2
'2012-04-11 00:00:00',53,'EST','Estonia',573.64,585,-6
'2012-04-11 00:00:00',54,'MNE','Montenegro',568.92,601,-10
'2012-04-11 00:00:00',55,'EGY','Egypt',565.98,530,9
'2012-04-11 00:00:00',56,'JAM','Jamaica',564.81,571,-2
'2012-04-11 00:00:00',57,'TUN','Tunisia',562.87,564,-1
'2012-04-11 00:00:00',58,'ISR','Israel',557.91,651,-20
'2012-04-11 00:00:00',59,'CRC','Costa Rica',556.72,550,0
'2012-04-11 00:00:00',60,'NGA','Nigeria',554.38,557,-3
'2012-04-11 00:00:00',61,'HON','Honduras',550.24,533,2
