date, rank, team_id, team_name, points, points_prev, rank_prev
'2013-09-12 00:00:00',1,'ESP','Spain',1514.12,1484,0
'2013-09-12 00:00:00',2,'ARG','Argentina',1262.84,1210,2
'2013-09-12 00:00:00',3,'GER','Germany',1260.88,1257,-1
'2013-09-12 00:00:00',4,'ITA','Italy',1198.69,1142,2
'2013-09-12 00:00:00',5,'COL','Colombia',1180.13,1219,-2
'2013-09-12 00:00:00',6,'BEL','Belgium',1159.49,1079,4
'2013-09-12 00:00:00',7,'URU','Uruguay',1125.64,998,5
'2013-09-12 00:00:00',8,'BRA','Brazil',1066.81,1089,1
'2013-09-12 00:00:00',9,'NED','Netherlands',1058.29,1165,-4
'2013-09-12 00:00:00',10,'CRO','Croatia',1050.93,1098,-2
'2013-09-12 00:00:00',11,'POR','Portugal',1028.77,1099,-4
'2013-09-12 00:00:00',12,'GRE','Greece',1016.11,1038,-1
'2013-09-12 00:00:00',13,'USA','USA',995.75,960,6
'2013-09-12 00:00:00',14,'SUI','Switzerland',992.01,987,1
'2013-09-12 00:00:00',15,'RUS','Russia',967.54,979,1
'2013-09-12 00:00:00',16,'CHI','Chile',967.49,871,5
'2013-09-12 00:00:00',17,'ENG','England',946.53,994,-3
'2013-09-12 00:00:00',18,'BIH','Bosnia and Herzegovina',933.53,995,-5
'2013-09-12 00:00:00',19,'CIV','Côte d'Ivoire',902.18,962,-1
'2013-09-12 00:00:00',20,'ECU','Ecuador',851.33,972,-3
'2013-09-12 00:00:00',21,'MEX','Mexico',836.98,879,-1
'2013-09-12 00:00:00',22,'SWE','Sweden',836.49,765,8
'2013-09-12 00:00:00',23,'DEN','Denmark',824.83,788,4
'2013-09-12 00:00:00',24,'GHA','Ghana',814.94,830,0
'2013-09-12 00:00:00',25,'FRA','France',812.28,838,-2
'2013-09-12 00:00:00',26,'UKR','Ukraine',799,774,2
'2013-09-12 00:00:00',27,'MNE','Montenegro',766.35,774,1
'2013-09-12 00:00:00',28,'ALG','Algeria',762.47,730,6
'2013-09-12 00:00:00',29,'SVN','Slovenia',753.81,634,16
'2013-09-12 00:00:00',30,'HUN','Hungary',743.76,749,1
'2013-09-12 00:00:00',31,'ROU','Romania',739.19,732,2
'2013-09-12 00:00:00',32,'CZE','Czech Republic',737.58,797,-6
'2013-09-12 00:00:00',33,'CRC','Costa Rica',733.37,651,9
'2013-09-12 00:00:00',34,'PER','Peru',732.44,855,-12
'2013-09-12 00:00:00',35,'PAN','Panama',726.53,679,5
'2013-09-12 00:00:00',36,'VEN','Venezuela',707.06,688,3
'2013-09-12 00:00:00',36,'NGA','Nigeria',706.63,700,-1
'2013-09-12 00:00:00',38,'MLI','Mali',703.62,735,-6
'2013-09-12 00:00:00',39,'NOR','Norway',698.73,801,-14
'2013-09-12 00:00:00',40,'HON','Honduras',680.42,640,3
'2013-09-12 00:00:00',41,'PAR','Paraguay',672.94,614,8
'2013-09-12 00:00:00',42,'JPN','Japan',671.06,695,-5
'2013-09-12 00:00:00',43,'SRB','Serbia',666.13,661,-2
'2013-09-12 00:00:00',44,'CPV','Cape Verde Islands',659.84,696,-8
'2013-09-12 00:00:00',45,'ALB','Albania',652.45,689,-7
'2013-09-12 00:00:00',46,'TUN','Tunisia',642.57,596,7
'2013-09-12 00:00:00',47,'AUT','Austria',639.49,595,8
'2013-09-12 00:00:00',48,'IRN','IR Iran',632.86,601,4
'2013-09-12 00:00:00',49,'TUR','Turkey',612.74,573,9
'2013-09-12 00:00:00',50,'EGY','Egypt',610.61,544,11
'2013-09-12 00:00:00',51,'BFA','Burkina Faso',607.47,618,-3
'2013-09-12 00:00:00',52,'WAL','Wales',605.68,630,-6
'2013-09-12 00:00:00',53,'AUS','Australia',602.71,630,-7
'2013-09-12 00:00:00',54,'ISL','Iceland',598.7,499,16
'2013-09-12 00:00:00',55,'ARM','Armenia',591.72,534,11
'2013-09-12 00:00:00',56,'FIN','Finland',591.09,537,9
'2013-09-12 00:00:00',57,'UZB','Uzbekistan',579.09,566,2
'2013-09-12 00:00:00',58,'KOR','Korea Republic',573.96,594,-2
'2013-09-12 00:00:00',59,'IRL','Republic of Ireland',569.76,639,-15
'2013-09-12 00:00:00',60,'SVK','Slovakia',562.3,542,2
'2013-09-12 00:00:00',61,'CMR','Cameroon',557.7,604,-10
'2013-09-12 00:00:00',62,'BOL','Bolivia',554.97,538,2
'2013-09-12 00:00:00',63,'SCO','Scotland',551.34,610,-13
'2013-09-12 00:00:00',64,'BUL','Bulgaria',548.77,596,-11
'2013-09-12 00:00:00',65,'POL','Poland',538.79,493,7
'2013-09-12 00:00:00',66,'SEN','Senegal',533.99,452,12
'2013-09-12 00:00:00',67,'NZL','New Zealand',528.77,582,-10
'2013-09-12 00:00:00',68,'RSA','South Africa',528.01,530,-1
'2013-09-12 00:00:00',69,'ISR','Israel',522.42,540,-6
