date, rank, team_id, team_name, points, points_prev, rank_prev
'2014-05-08 00:00:00',1,'ESP','Spain',1460.44,1460,0
'2014-05-08 00:00:00',2,'GER','Germany',1340.13,1340,0
'2014-05-08 00:00:00',3,'POR','Portugal',1245.23,1245,0
'2014-05-08 00:00:00',4,'BRA','Brazil',1209.63,1174,2
'2014-05-08 00:00:00',5,'COL','Colombia',1186.08,1186,-1
'2014-05-08 00:00:00',6,'URU','Uruguay',1181.25,1181,-1
'2014-05-08 00:00:00',7,'ARG','Argentina',1177.77,1174,-1
'2014-05-08 00:00:00',8,'SUI','Switzerland',1160.76,1161,0
'2014-05-08 00:00:00',9,'ITA','Italy',1114.99,1115,0
'2014-05-08 00:00:00',10,'GRE','Greece',1082.33,1082,0
'2014-05-08 00:00:00',11,'ENG','England',1042.8,1043,0
'2014-05-08 00:00:00',12,'BEL','Belgium',1038.51,1039,0
'2014-05-08 00:00:00',13,'CHI','Chile',1037.45,1011,1
'2014-05-08 00:00:00',14,'USA','USA',1014.5,1015,-1
'2014-05-08 00:00:00',15,'NED','Netherlands',967.42,967,0
'2014-05-08 00:00:00',16,'FRA','France',934.67,935,0
'2014-05-08 00:00:00',17,'UKR','Ukraine',913.42,913,0
'2014-05-08 00:00:00',18,'RUS','Russia',902.96,903,0
'2014-05-08 00:00:00',19,'MEX','Mexico',877.36,876,0
'2014-05-08 00:00:00',20,'CRO','Croatia',871.12,871,0
'2014-05-08 00:00:00',21,'CIV','Côte d'Ivoire',830.1,830,0
'2014-05-08 00:00:00',22,'SCO','Scotland',824.73,825,0
'2014-05-08 00:00:00',23,'DEN','Denmark',818.88,819,0
'2014-05-08 00:00:00',24,'EGY','Egypt',798.28,798,0
'2014-05-08 00:00:00',25,'BIH','Bosnia and Herzegovina',795.24,795,0
'2014-05-08 00:00:00',25,'SWE','Sweden',794.86,795,0
'2014-05-08 00:00:00',25,'ALG','Algeria',794.75,795,0
'2014-05-08 00:00:00',28,'ECU','Ecuador',794.3,790,0
'2014-05-08 00:00:00',29,'SVN','Slovenia',786.97,787,0
'2014-05-08 00:00:00',30,'SRB','Serbia',759.42,759,0
'2014-05-08 00:00:00',30,'HON','Honduras',759.34,754,2
'2014-05-08 00:00:00',32,'ROU','Romania',755.7,756,-1
'2014-05-08 00:00:00',33,'ARM','Armenia',750.01,750,0
'2014-05-08 00:00:00',34,'CRC','Costa Rica',747.73,744,0
'2014-05-08 00:00:00',35,'PAN','Panama',738.7,739,0
'2014-05-08 00:00:00',36,'CZE','Czech Republic',731.35,731,0
'2014-05-08 00:00:00',37,'IRN','IR Iran',715.23,715,0
'2014-05-08 00:00:00',38,'GHA','Ghana',712.94,713,0
'2014-05-08 00:00:00',39,'TUR','Turkey',710.81,711,0
'2014-05-08 00:00:00',40,'AUT','Austria',672.89,673,0
'2014-05-08 00:00:00',41,'VEN','Venezuela',665.95,670,0
'2014-05-08 00:00:00',42,'PER','Peru',665.41,653,1
'2014-05-08 00:00:00',42,'CPV','Cape Verde Islands',664.65,665,0
