date, rank, team_id, team_name, points, points_prev, rank_prev
'2015-09-03 00:00:00',1,'ARG','Argentina',1441.79,1425,0
'2015-09-03 00:00:00',2,'BEL','Belgium',1268.57,1244,0
'2015-09-03 00:00:00',3,'GER','Germany',1248.04,1226,0
'2015-09-03 00:00:00',4,'COL','Colombia',1223.54,1218,0
'2015-09-03 00:00:00',5,'BRA','Brazil',1208.79,1186,0
'2015-09-03 00:00:00',6,'POR','Portugal',1185.95,1177,0
'2015-09-03 00:00:00',7,'ROU','Romania',1175.75,1166,0
'2015-09-03 00:00:00',8,'CHI','Chile',1148.8,1124,2
'2015-09-03 00:00:00',9,'WAL','Wales',1145.58,1155,0
'2015-09-03 00:00:00',10,'ENG','England',1142.82,1157,-2
'2015-09-03 00:00:00',11,'ESP','Spain',1121.65,1110,0
'2015-09-03 00:00:00',12,'NED','Netherlands',1053.99,1032,0
'2015-09-03 00:00:00',13,'AUT','Austria',1038.24,1016,1
'2015-09-03 00:00:00',14,'CRO','Croatia',1037.35,1023,-1
'2015-09-03 00:00:00',15,'SVK','Slovakia',1013.34,1016,-1
'2015-09-03 00:00:00',16,'ITA','Italy',1012.06,1001,0
'2015-09-03 00:00:00',17,'SUI','Switzerland',1011.45,997,0
'2015-09-03 00:00:00',18,'URU','Uruguay',1001.71,988,0
'2015-09-03 00:00:00',19,'ALG','Algeria',954.98,941,0
'2015-09-03 00:00:00',20,'CZE','Czech Republic',940.16,933,0
'2015-09-03 00:00:00',21,'CIV','Côte d'Ivoire',923.91,912,0
'2015-09-03 00:00:00',22,'DEN','Denmark',900.76,876,3
'2015-09-03 00:00:00',23,'ISL','Iceland',893.65,877,1
'2015-09-03 00:00:00',24,'FRA','France',893.18,882,-1
'2015-09-03 00:00:00',25,'ALB','Albania',877.59,888,-3
'2015-09-03 00:00:00',26,'MEX','Mexico',847.89,838,0
'2015-09-03 00:00:00',27,'GHA','Ghana',826.77,827,0
'2015-09-03 00:00:00',28,'USA','USA',822.57,816,1
'2015-09-03 00:00:00',29,'UKR','Ukraine',812.47,791,1
'2015-09-03 00:00:00',30,'BIH','Bosnia and Herzegovina',810.61,819,-2
'2015-09-03 00:00:00',31,'SCO','Scotland',788.8,774,1
'2015-09-03 00:00:00',32,'RUS','Russia',780.24,782,-1
'2015-09-03 00:00:00',33,'TUN','Tunisia',774.32,768,1
'2015-09-03 00:00:00',34,'ECU','Ecuador',764.18,758,2
'2015-09-03 00:00:00',34,'POL','Poland',764.09,769,-1
'2015-09-03 00:00:00',36,'SWE','Sweden',756.27,752,1
'2015-09-03 00:00:00',37,'HUN','Hungary',740.15,763,-2
'2015-09-03 00:00:00',38,'SEN','Senegal',734.09,722,1
'2015-09-03 00:00:00',39,'CRC','Costa Rica',730.69,728,-1
'2015-09-03 00:00:00',40,'IRN','IR Iran',716.13,718,1
'2015-09-03 00:00:00',41,'NIR','Northern Ireland',686.61,721,-1
'2015-09-03 00:00:00',42,'CGO','Congo',671.5,666,1
'2015-09-03 00:00:00',42,'CMR','Cameroon',670.79,667,0
'2015-09-03 00:00:00',44,'GRE','Greece',656.59,661,0
'2015-09-03 00:00:00',45,'SVN','Slovenia',653.12,626,1
'2015-09-03 00:00:00',46,'ISR','Israel',635.13,620,1
'2015-09-03 00:00:00',46,'TUR','Turkey',634.73,627,-1
'2015-09-03 00:00:00',48,'PER','Peru',628.06,612,1
'2015-09-03 00:00:00',49,'EGY','Egypt',618.55,606,3
'2015-09-03 00:00:00',50,'VEN','Venezuela',612.5,617,-2
'2015-09-03 00:00:00',51,'IRL','Republic of Ireland',604.72,608,-1
'2015-09-03 00:00:00',52,'JAM','Jamaica',601.66,596,3
'2015-09-03 00:00:00',53,'NGA','Nigeria',599,601,0
'2015-09-03 00:00:00',54,'TRI','Trinidad and Tobago',593.91,595,2
'2015-09-03 00:00:00',55,'PAR','Paraguay',591.87,588,3
'2015-09-03 00:00:00',56,'CPV','Cape Verde Islands',588.77,608,-6
'2015-09-03 00:00:00',57,'KOR','Korea Republic',573.66,599,-3
'2015-09-03 00:00:00',58,'JPN','Japan',569.51,595,-2
'2015-09-03 00:00:00',59,'PAN','Panama',550.69,528,6
'2015-09-03 00:00:00',60,'MLI','Mali',550.28,545,3
'2015-09-03 00:00:00',61,'AUS','Australia',547.63,551,0
'2015-09-03 00:00:00',62,'EQG','Equatorial Guinea',546.23,546,0
'2015-09-03 00:00:00',63,'GAB','Gabon',535.42,544,1
'2015-09-03 00:00:00',63,'GUI','Guinea',535.04,552,-3
'2015-09-03 00:00:00',65,'COD','Congo DR',529.43,555,-6
'2015-09-03 00:00:00',66,'SRB','Serbia',528.25,523,0
'2015-09-03 00:00:00',67,'BOL','Bolivia',520.58,515,0
'2015-09-03 00:00:00',68,'BUL','Bulgaria',502.53,489,1
'2015-09-03 00:00:00',69,'NOR','Norway',495.76,495,-1
'2015-09-03 00:00:00',70,'UAE','United Arab Emirates',483.58,484,0
'2015-09-03 00:00:00',71,'UGA','Uganda',477.53,463,3
'2015-09-03 00:00:00',72,'RSA','South Africa',468.55,478,0
'2015-09-03 00:00:00',73,'BFA','Burkina Faso',467.73,482,-2
'2015-09-03 00:00:00',74,'ZAM','Zambia',464.3,465,-1
