date, rank, team_id, team_name, points, points_prev, rank_prev
'2013-01-17 00:00:00',1,'ESP','Spain',1605.76,1606,0
'2013-01-17 00:00:00',2,'GER','Germany',1437.49,1437,0
'2013-01-17 00:00:00',3,'ARG','Argentina',1289.95,1290,0
'2013-01-17 00:00:00',4,'ITA','Italy',1164.67,1165,0
'2013-01-17 00:00:00',5,'COL','Colombia',1163.55,1164,0
'2013-01-17 00:00:00',6,'ENG','England',1150.93,1151,0
'2013-01-17 00:00:00',7,'POR','Portugal',1143.79,1144,0
'2013-01-17 00:00:00',8,'NED','Netherlands',1124.02,1124,0
'2013-01-17 00:00:00',9,'RUS','Russia',1069.71,1070,0
'2013-01-17 00:00:00',10,'CRO','Croatia',1064.23,1064,0
'2013-01-17 00:00:00',11,'GRE','Greece',1033.06,1033,0
'2013-01-17 00:00:00',12,'ECU','Ecuador',1006.79,999,1
'2013-01-17 00:00:00',13,'SUI','Switzerland',1003.72,1004,-1
'2013-01-17 00:00:00',14,'CIV','Côte d'Ivoire',995.65,995,0
'2013-01-17 00:00:00',15,'MEX','Mexico',994.5,994,0
'2013-01-17 00:00:00',16,'URU','Uruguay',974.59,975,0
'2013-01-17 00:00:00',17,'FRA','France',949.42,949,0
'2013-01-17 00:00:00',18,'BRA','Brazil',945.73,946,0
'2013-01-17 00:00:00',19,'SWE','Sweden',870.28,870,1
'2013-01-17 00:00:00',20,'BEL','Belgium',867.69,868,1
'2013-01-17 00:00:00',21,'JPN','Japan',834.31,840,1
'2013-01-17 00:00:00',22,'ALG','Algeria',828.61,887,-3
'2013-01-17 00:00:00',23,'DEN','Denmark',818.87,821,0
'2013-01-17 00:00:00',24,'NOR','Norway',810.42,810,0
'2013-01-17 00:00:00',25,'MLI','Mali',807.28,809,0
'2013-01-17 00:00:00',26,'BIH','Bosnia and Herzegovina',788.32,788,1
'2013-01-17 00:00:00',26,'GHA','Ghana',787.52,777,4
'2013-01-17 00:00:00',28,'USA','USA',781.58,782,0
'2013-01-17 00:00:00',29,'CZE','Czech Republic',781.44,781,0
'2013-01-17 00:00:00',30,'CHI','Chile',773.64,793,-4
'2013-01-17 00:00:00',31,'MNE','Montenegro',756.23,756,0
'2013-01-17 00:00:00',32,'HUN','Hungary',749.71,750,0
'2013-01-17 00:00:00',33,'ROU','Romania',700.31,700,0
'2013-01-17 00:00:00',34,'KOR','Korea Republic',686.86,686,1
'2013-01-17 00:00:00',35,'PAR','Paraguay',681.95,666,2
'2013-01-17 00:00:00',36,'AUS','Australia',674.07,668,0
'2013-01-17 00:00:00',37,'SRB','Serbia',658.79,659,1
'2013-01-17 00:00:00',38,'HAI','Haiti',650.34,650,1
'2013-01-17 00:00:00',39,'ZAM','Zambia',646.08,697,-5
'2013-01-17 00:00:00',40,'TUR','Turkey',627.15,627,0
'2013-01-17 00:00:00',41,'BOL','Bolivia',609.2,609,1
'2013-01-17 00:00:00',41,'IRL','Republic of Ireland',608.8,609,1
'2013-01-17 00:00:00',43,'PER','Peru',603.32,603,3
'2013-01-17 00:00:00',44,'SVK','Slovakia',594.88,595,3
'2013-01-17 00:00:00',44,'UKR','Ukraine',594.58,595,3
'2013-01-17 00:00:00',46,'PAN','Panama',593.62,582,5
'2013-01-17 00:00:00',47,'LBY','Libya',591.26,572,7
'2013-01-17 00:00:00',47,'SVN','Slovenia',590.66,591,2
'2013-01-17 00:00:00',49,'GAB','Gabon',587.81,609,-7
'2013-01-17 00:00:00',50,'BUL','Bulgaria',584.97,585,0
'2013-01-17 00:00:00',51,'CTA','Central African Republic',581.08,581,1
'2013-01-17 00:00:00',52,'NGA','Nigeria',573.18,581,0
'2013-01-17 00:00:00',53,'TUN','Tunisia',570.26,606,-8
'2013-01-17 00:00:00',54,'EGY','Egypt',565.92,615,-13
'2013-01-17 00:00:00',55,'VEN','Venezuela',560.98,551,2
'2013-01-17 00:00:00',56,'POL','Poland',554.59,553,-1
'2013-01-17 00:00:00',56,'UZB','Uzbekistan',555.35,513,11
'2013-01-17 00:00:00',58,'JAM','Jamaica',551.68,552,-2
'2013-01-17 00:00:00',59,'HON','Honduras',542.54,540,-1
'2013-01-17 00:00:00',60,'IRN','IR Iran',536.87,532,-1
'2013-01-17 00:00:00',61,'GUI','Guinea',526.57,527,-1
'2013-01-17 00:00:00',62,'SLE','Sierra Leone',525.84,521,0
'2013-01-17 00:00:00',63,'ALB','Albania',517.97,518,0
'2013-01-17 00:00:00',64,'CAN','Canada',517.12,517,0
'2013-01-17 00:00:00',65,'BLR','Belarus',516.1,516,0
'2013-01-17 00:00:00',66,'CRC','Costa Rica',514.57,515,0
'2013-01-17 00:00:00',67,'CMR','Cameroon',500.37,523,-6
'2013-01-17 00:00:00',68,'AUT','Austria',492.47,492,2
'2013-01-17 00:00:00',69,'SCO','Scotland',489.95,490,3
'2013-01-17 00:00:00',70,'CPV','Cape Verde Islands',486.04,498,-1
'2013-01-17 00:00:00',71,'TRI','Trinidad and Tobago',482.73,507,-3
'2013-01-17 00:00:00',72,'GEO','Georgia',480.78,481,1
'2013-01-17 00:00:00',73,'EQG','Equatorial Guinea',468.63,439,6
'2013-01-17 00:00:00',74,'MAR','Morocco',460.59,466,0
'2013-01-17 00:00:00',75,'ARM','Armenia',456.71,457,0
'2013-01-17 00:00:00',76,'ISR','Israel',453.72,454,2
'2013-01-17 00:00:00',77,'TOG','Togo',450.88,491,-6
'2013-01-17 00:00:00',78,'ANG','Angola',443.24,428,6
'2013-01-17 00:00:00',79,'SEN','Senegal',439.1,455,-2
'2013-01-17 00:00:00',80,'MKD','FYR Macedonia',436.29,436,1
'2013-01-17 00:00:00',81,'WAL','Wales',434.85,435,1
'2013-01-17 00:00:00',81,'UGA','Uganda',435.35,428,3
'2013-01-17 00:00:00',83,'EST','Estonia',432.86,425,3
'2013-01-17 00:00:00',84,'FIN','Finland',430.93,431,-1
'2013-01-17 00:00:00',85,'RSA','South Africa',422.76,416,2
'2013-01-17 00:00:00',86,'CHN','China PR',415.05,410,2
'2013-01-17 00:00:00',87,'GUA','Guatemala',412.41,438,-7
'2013-01-17 00:00:00',88,'CUB','Cuba',399.38,355,12
'2013-01-17 00:00:00',89,'IRQ','Iraq',391.62,385,3
'2013-01-17 00:00:00',89,'ISL','Iceland',392.21,392,1
'2013-01-17 00:00:00',91,'NZL','New Zealand',390.02,390,0
'2013-01-17 00:00:00',92,'BFA','Burkina Faso',389.26,408,-3
'2013-01-17 00:00:00',93,'BEN','Benin',383.88,457,-18
'2013-01-17 00:00:00',94,'DOM','Dominican Republic',378.04,378,-1
'2013-01-17 00:00:00',95,'JOR','Jordan',375.03,375,-1
'2013-01-17 00:00:00',96,'SLV','El Salvador',374.08,348,7
'2013-01-17 00:00:00',97,'NIG','Niger',371.24,335,8
'2013-01-17 00:00:00',98,'NIR','Northern Ireland',367.47,367,-2
'2013-01-17 00:00:00',99,'PRK','Korea DPR',362.84,361,0
'2013-01-17 00:00:00',100,'SDN','Sudan',361.33,349,1
'2013-01-17 00:00:00',100,'SDN','Sudan',361.33,349,1
