date, rank, team_id, team_name, points, points_prev, rank_prev
'2011-12-21 00:00:00',1,'ESP','Spain',1563.83,1564,0
'2011-12-21 00:00:00',2,'NED','Netherlands',1365.43,1365,0
'2011-12-21 00:00:00',3,'GER','Germany',1345.21,1345,0
'2011-12-21 00:00:00',4,'URU','Uruguay',1309.23,1309,0
'2011-12-21 00:00:00',5,'ENG','England',1173.37,1173,0
'2011-12-21 00:00:00',6,'BRA','Brazil',1142.6,1143,0
'2011-12-21 00:00:00',7,'POR','Portugal',1100.38,1100,0
'2011-12-21 00:00:00',8,'CRO','Croatia',1091.15,1091,0
'2011-12-21 00:00:00',9,'ITA','Italy',1082.35,1082,0
'2011-12-21 00:00:00',10,'ARG','Argentina',1067.03,1067,0
'2011-12-21 00:00:00',11,'DEN','Denmark',1035.14,1035,0
'2011-12-21 00:00:00',12,'RUS','Russia',970.7,971,0
'2011-12-21 00:00:00',13,'CHI','Chile',970.35,970,0
'2011-12-21 00:00:00',14,'GRE','Greece',963.61,964,0
'2011-12-21 00:00:00',15,'FRA','France',914.52,915,0
'2011-12-21 00:00:00',16,'CIV','Côte d'Ivoire',911.87,912,0
'2011-12-21 00:00:00',17,'SUI','Switzerland',897.84,898,0
'2011-12-21 00:00:00',18,'SWE','Sweden',891.16,891,0
'2011-12-21 00:00:00',19,'JPN','Japan',884.18,884,0
'2011-12-21 00:00:00',20,'BIH','Bosnia and Herzegovina',868.57,838,3
'2011-12-21 00:00:00',21,'MEX','Mexico',866.49,866,-1
'2011-12-21 00:00:00',22,'IRL','Republic of Ireland',863.85,864,-1
'2011-12-21 00:00:00',23,'AUS','Australia',850.78,851,-1
'2011-12-21 00:00:00',24,'PAR','Paraguay',794.66,795,0
'2011-12-21 00:00:00',25,'NOR','Norway',788.29,788,0
'2011-12-21 00:00:00',26,'SVN','Slovenia',779.5,780,0
'2011-12-21 00:00:00',27,'SRB','Serbia',775.06,775,0
'2011-12-21 00:00:00',28,'TUR','Turkey',768.93,769,0
'2011-12-21 00:00:00',29,'GHA','Ghana',760.55,761,0
'2011-12-21 00:00:00',30,'ALG','Algeria',757.94,758,0
'2011-12-21 00:00:00',31,'EGY','Egypt',755.22,757,0
'2011-12-21 00:00:00',32,'KOR','Korea Republic',752.49,752,0
'2011-12-21 00:00:00',33,'CZE','Czech Republic',749.02,749,0
'2011-12-21 00:00:00',34,'USA','USA',720.85,721,0
'2011-12-21 00:00:00',35,'PER','Peru',711.61,712,0
'2011-12-21 00:00:00',36,'COL','Colombia',709.19,709,0
'2011-12-21 00:00:00',37,'HUN','Hungary',665.37,665,0
'2011-12-21 00:00:00',37,'ISR','Israel',665.19,665,0
'2011-12-21 00:00:00',39,'VEN','Venezuela',661.13,661,0
'2011-12-21 00:00:00',40,'SVK','Slovakia',648.47,648,0
'2011-12-21 00:00:00',41,'BEL','Belgium',646.84,647,0
'2011-12-21 00:00:00',42,'ECU','Ecuador',633.97,630,0
'2011-12-21 00:00:00',43,'NGA','Nigeria',627.48,627,0
'2011-12-21 00:00:00',44,'SEN','Senegal',624.65,625,0
'2011-12-21 00:00:00',45,'IRN','IR Iran',615.55,616,0
'2011-12-21 00:00:00',46,'ARM','Armenia',612.06,612,0
'2011-12-21 00:00:00',47,'SCO','Scotland',599.48,599,2
'2011-12-21 00:00:00',48,'WAL','Wales',590.66,591,2
